prefecture_code,target_variable,frequency_band,model_name,split,selected_candidate,n_observations,mae,rmse,nrmse_std,r2,pearson_correlation
JP-44,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,validation,shallow,365,0.01809601336390167,0.021187745591518013,1.0175491569256028,-0.03540628676000512,-0.09594289626335895
JP-45,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,validation,shallow,365,0.01425230639146996,0.016700474344865796,0.9432905980725111,0.11020284758800403,0.3407511659182639
JP-46,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,validation,shallow,365,0.010326636478935097,0.012444010953486635,1.10500059139507,-0.2210263069834546,-0.1239543130356108
JP-47,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,validation,shallow,365,0.006705436189027402,0.008231746148069555,1.0110008872795153,-0.02212279407996731,-0.11552209181839625
JP-01,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.012233768510316158,0.016342247626148495,1.0032131906295823,-0.006436705853186453,0.004889451282714631
JP-02,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.025980208672239314,0.03188994177475718,0.9812524668785965,0.03714359624466912,0.19799420894951691
JP-03,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.01778560213703201,0.021571729369296865,1.0002841228193171,-0.0005683263644105097,0.11633760616830158
JP-04,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.012414485561706661,0.01620269876427772,0.9999364219213137,0.00012715211520053504,0.11695028108765759
JP-05,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.01975138698178326,0.024108748527647442,0.9957619575722867,0.008458123851807442,0.11329791854305335
JP-06,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.01792965967324713,0.021710195560371476,0.9877347295991648,0.024380103943664633,0.19553342089433215
JP-07,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.012527425349736759,0.015891972109074597,0.9783411297423148,0.04284863385453119,0.21882246697285165
JP-08,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.01701267851797972,0.020922052399017108,0.979380110841717,0.040814598487666,0.23848053045660825
JP-09,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.01923339197733561,0.02345115711264411,0.9897427639164161,0.020409261275093238,0.1676605374929341
JP-10,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.015855461935729197,0.01952908043673338,0.997256636009725,0.0054792019345669685,0.11347620110687737
JP-11,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.012354162232402916,0.01576114144802671,1.0338234881987152,-0.06879100475135869,-0.09243532894922596
JP-13,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.008785097414915486,0.011081492568355703,0.9607369197183159,0.07698457109016232,0.29542315622359827
JP-14,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.006845389306167799,0.008518643163218934,0.9789085917536503,0.04173796899088522,0.21860057890527998
JP-15,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.009804088103866846,0.012113583549082504,0.9932497214864686,0.013454990767052255,0.12231334627771667
JP-16,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.012146515266835443,0.015066040289078814,1.0122353756218219,-0.02462045566025073,-0.10863041268654668
JP-17,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.010205418256516732,0.012605286422381306,1.0005352035313917,-0.001070693505603293,0.08170723503376108
JP-18,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.01525451538111749,0.01878868342998909,0.9952132841620422,0.009550519027402005,0.11522658483351765
JP-19,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.012048373749033222,0.0146004117767172,1.0715889690211418,-0.14830291852779354,-0.12436314978751288
JP-20,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.010765146888340068,0.013298296575572036,1.0226804714766096,-0.04587534673962024,-0.05506769696989061
JP-21,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.00991432037527465,0.012186898333438103,0.9466393431127806,0.1038739540710032,0.331689721397577
JP-22,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.01169777037098585,0.014618120257323447,0.9917121748998274,0.016506962155453997,0.2055544106676155
JP-23,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.0107373830543244,0.013612553222587347,0.9771058317939968,0.04526419347416166,0.2163211204758659
JP-24,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.016199726798011894,0.02085809114159365,0.9621422371093142,0.07428231557028386,0.29990286325722826
JP-25,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.006590967754082376,0.008317109496657187,1.0326507449638231,-0.06636756107433905,-0.09549352489753386
JP-26,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.016251156093988323,0.01944279029719764,0.9936076051659125,0.012743926956459872,0.11803450649366296
JP-27,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.00849180762092551,0.01067303943039783,0.9289275696236985,0.13709357039300885,0.5523554741906898
JP-28,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.008507684284969595,0.011225883723464558,0.979883705024332,0.03982792462778806,0.20147866053196328
JP-29,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.014628710955405192,0.01909247792291937,0.9984585684933256,0.003080487002259269,0.07512802569769386
JP-30,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.022630475809087926,0.028076883535781846,0.9874453863543627,0.024951608967483163,0.15809325445694103
JP-31,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.009903370908160342,0.012103276327797658,1.0163920572579597,-0.033052814057067614,-0.04476354231007255
JP-32,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.011223124945088312,0.013695153403653204,0.986382311848727,0.027049934871960613,0.16584231462456567
JP-33,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.0038838099216270566,0.004943616561261072,1.0655006482138838,-0.13529163134420674,0.22306172019201126
JP-34,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.007763258692241602,0.009771513684095082,0.9774377925120873,0.04461536176909808,0.22513944070687003
JP-35,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.02018579369092559,0.023932913754678282,0.9579515052996808,0.08232891349407578,0.31586533548969264
JP-36,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.01310535634813281,0.01741658805942491,0.9625774249308902,0.0734447010134166,0.35054051494036076
JP-37,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.014588388076095533,0.01819434626785879,1.02953798727553,-0.05994846724334901,-0.1283155018883534
JP-38,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.014587712723746675,0.01781037842227453,0.9432108564326497,0.11035328030758773,0.35660160303129373
JP-39,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.015094350555261654,0.01844088162854299,1.0170105675377334,-0.03431049448342294,-0.06843185593874947
JP-40,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.004921117113045306,0.006012966609908526,0.9720879971020252,0.05504492589017296,0.23777374254091502
JP-41,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.020630121097557123,0.025401999044041404,0.9753964752094016,0.04860171614907505,0.3004958608310061
JP-42,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.01638094370109668,0.02088249412719687,0.9467757490068822,0.10361568109245722,0.3670245218003839
JP-43,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.013253047593658378,0.01644822660800176,0.9857906690475451,0.02821675681879332,0.19111237574742843
JP-44,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.019904176279174065,0.024343853263766233,0.9914502446093724,0.017026412464015594,0.165352016305706
JP-45,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.011825897338876115,0.014974673066173602,0.9801007431280774,0.03940253331979082,0.22640529874580473
JP-46,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.010532000903537404,0.01290561562492689,1.0345171724276212,-0.07022578004764046,0.035165147334718816
JP-47,incidence_per_100k,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.00890624106856992,0.010611842313845883,1.0045098853623278,-0.009040109790636963,-0.03323108920399791
JP-01,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.011445184634732836,0.014308455889273835,0.9941937116843579,0.01157886364727978,0.13309954342017233
JP-02,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4364,0.02023653151040898,0.025446183248360437,0.9911880602480801,0.01754622922164839,0.1830239362813555
JP-03,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.013891934757474378,0.01739643722810831,0.9938591838355504,0.012243922705734045,0.13378921494221102
JP-04,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.012651975789625855,0.015896133468647152,0.9917841539291339,0.01636419201507222,0.14980761547191962
JP-05,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4364,0.020975005581835814,0.026508890999901034,0.9922596070453363,0.015420872226234672,0.1610921592256839
JP-06,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4364,0.021990238311457397,0.027419085690792686,0.9913790692145626,0.017167541123267682,0.2000444716685232
JP-07,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4366,0.019487664577811578,0.02447235594759754,0.9888753867937438,0.022125469393523667,0.1941628058484595
JP-08,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.015140573391169731,0.01925500489249775,0.9881163144302945,0.023626149156691145,0.19997481843386314
JP-09,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.014922332493216632,0.01868847527038151,0.9928557451644113,0.014237469294021476,0.14356143845877498
JP-10,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4363,0.016269323920935514,0.020746517445964403,0.9914065607925263,0.017113031217534824,0.16278927698836068
JP-11,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4368,0.009875757868951451,0.012475125720471002,0.988153311293617,0.02355303337946002,0.16440519196386477
JP-13,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.005660542766840776,0.007129590942881627,0.9866199959996821,0.026580983493587285,0.17439248627478712
JP-14,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.00938979793668856,0.011813334561723407,0.9851048154826934,0.029568502512808403,0.19620165305804407
JP-15,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4364,0.013221646760738783,0.016664819279348066,0.9909652791586359,0.017987815502046978,0.1601093739847944
JP-16,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.02288400678113766,0.02864606099344037,0.9899569614564264,0.01998521446395929,0.1891199154922472
JP-17,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.017134567788232188,0.021702041962046698,0.988489023264753,0.022889450885094642,0.19058108113408626
JP-18,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.019537996998035316,0.024452232277622287,0.9867904874976255,0.026244533784198554,0.19145513506334247
JP-19,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4363,0.026097898219191656,0.03294044288042275,0.9836479142195839,0.032436780851462066,0.2383403650473774
JP-20,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4377,0.01422260254489127,0.017864686736542654,0.9921300919606896,0.01567788062607367,0.14025205769707155
JP-21,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4363,0.016938626036602806,0.021271197892784113,0.9898378675261928,0.02022099601119909,0.17578069609955055
JP-22,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4363,0.012304299048818104,0.015638980774169045,0.9867027727319767,0.026417638283028677,0.19435727540530587
JP-23,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.010234264299017087,0.012780630001295942,0.9915087347179321,0.01691042897804529,0.14496831862899306
JP-24,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.016373763462294258,0.020577768953588916,0.9921278737194532,0.015682282188916763,0.14701138325723567
JP-25,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4364,0.01761168127678344,0.022176881511966166,0.9852790504811217,0.029225192683019152,0.203373983603399
JP-26,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4363,0.011324591615497596,0.01425373073181982,0.9864679724447598,0.026880939340724663,0.19385877865239504
JP-27,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4364,0.008590195900455297,0.010831014261561677,0.9901690617750147,0.019565229103587156,0.15575833855929602
JP-28,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4366,0.009119851848676318,0.011474966094742661,0.9915904480609601,0.016748383314264426,0.14671135668789917
JP-29,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.021144535216419902,0.026736593429841277,0.9918861658579446,0.016161833979625784,0.17717921021595243
JP-30,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4370,0.01916214468079128,0.024148329932962957,0.9874534429101888,0.02493569808481455,0.18570273253446326
JP-31,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4363,0.030490017034435112,0.03828585602216073,0.9875063640057798,0.024831181048083906,0.2122490639429142
JP-32,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4371,0.024606955364182916,0.030615539703139523,0.991102648630948,0.017715539876719588,0.16161421060758813
JP-33,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4364,0.01334586401239851,0.01669644912790663,0.9900756858713173,0.01975013624644073,0.16224252195431255
JP-34,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.010604876497752491,0.013238286743396518,0.9898089346422633,0.02027827290234785,0.15867330618830877
JP-35,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.01814385026317427,0.022835423962006964,0.986422020729489,0.026971597019951554,0.20147645460179858
JP-36,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4364,0.020482818739052992,0.025689714472976473,0.9892273852610844,0.0214291802495179,0.17763048269993406
JP-37,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.01738059378192658,0.021915148765036776,0.9856903399522231,0.028414553724870895,0.1970864121160987
JP-38,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4363,0.017325416545057076,0.02167107625104582,0.9895884592630728,0.020714681293337533,0.17350291568580375
JP-39,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4371,0.017251431979989875,0.021754838093607627,0.9916593140783895,0.01661180480157798,0.16955057929796963
JP-40,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4367,0.007376025247397084,0.009332311082673315,0.9878995582376349,0.024054462833886014,0.1666649791725119
JP-41,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.016985410379917583,0.02121747834533917,0.9912891256325504,0.01734586940265348,0.15599689746304501
JP-42,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4370,0.012009227213335303,0.015205523234408205,0.9824379108768602,0.03481575127191039,0.20158975341282984
JP-43,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4365,0.015661387200882396,0.01957344435223728,0.9831379331790399,0.033439804344445934,0.21867334313517509
JP-44,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.01870834020856928,0.0234217417681808,0.9863538471141675,0.027106088283081475,0.20792788421188543
JP-45,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4362,0.014446244772011924,0.01812882385230012,0.9877301231020624,0.024389203916784452,0.173128518547374
JP-46,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4363,0.01473907635414964,0.01859991571295915,0.9893746346082833,0.021137832393725797,0.17251608729937612
JP-47,incidence_per_100k,subseasonal,hist_gradient_boosting,train,shallow,4364,0.015249246901171,0.01906540494040521,0.9838115578171335,0.0321148187054251,0.2148558884971399
JP-01,incidence_per_100k,subseasonal,hist_gradient_boosting,validation,shallow,365,0.01366237235967418,0.0169589946271037,1.003822373360565,-0.007659357259237609,-0.03775571872282821
JP-02,incidence_per_100k,subseasonal,hist_gradient_boosting,validation,shallow,365,0.023316422490078214,0.029669640563214746,1.0072632434487465,-0.014579241602888926,-0.11708773612143519
JP-03,incidence_per_100k,subseasonal,hist_gradient_boosting,validation,shallow,365,0.01667917051136003,0.020826293754718207,1.00612732883551,-0.012292201829678273,-0.09103531084962115
