component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
221,2.4369784481684107,2.4369784481684107,0.00012178664306852972,0.9855673687551607,3.6495669553630914,high_frequency,JP-13,incidence_per_100k
222,2.4354810702611025,2.4354810702611025,0.00012163702779063657,0.9856890057829514,8.032258064516128,subseasonal,JP-13,incidence_per_100k
223,2.4313351323656636,2.4313351323656636,0.00012122325300694138,0.9858102290359583,3.688888888888889,high_frequency,JP-13,incidence_per_100k
224,2.431238183340034,2.431238183340034,0.00012121358569140566,0.9859314426216497,3.688888888888889,high_frequency,JP-13,incidence_per_100k
225,2.4274318883338957,2.4274318883338957,0.0001208343439454921,0.9860522769655952,2.0892448512585813,high_frequency,JP-13,incidence_per_100k
226,2.422860852642652,2.422860852642652,0.00012037969221697879,0.9861726566578122,3.688888888888889,high_frequency,JP-13,incidence_per_100k
227,2.422271457210423,2.422271457210423,0.00012032113118925968,0.9862929777890014,3.688888888888889,high_frequency,JP-13,incidence_per_100k
228,2.420167183088608,2.420167183088608,0.00012011217139907819,0.9864130899604004,3.688888888888889,high_frequency,JP-13,incidence_per_100k
229,2.4151778852387196,2.4151778852387196,0.00011961744716323232,0.9865327074075637,8.032258064516128,subseasonal,JP-13,incidence_per_100k
230,2.4127569617855276,2.4127569617855276,0.00011937776333023331,0.986652085170894,2.678728606356968,high_frequency,JP-13,incidence_per_100k
231,2.4120595822104454,2.4120595822104454,0.00011930876377186549,0.9867713939346658,2.0892448512585813,high_frequency,JP-13,incidence_per_100k
232,2.4069469006229003,2.4069469006229003,0.0001188035181725031,0.9868901974528383,5.796825396825397,high_frequency,JP-13,incidence_per_100k
233,2.403828462640497,2.403828462640497,0.00011849587415613558,0.9870086933269945,2.0892448512585813,high_frequency,JP-13,incidence_per_100k
234,2.402630323721856,2.402630323721856,0.00011837777992554496,0.98712707110692,2.0892448512585813,high_frequency,JP-13,incidence_per_100k
235,2.395271849180438,2.395271849180438,0.00011765378509853232,0.9872447248920185,2.0892448512585813,high_frequency,JP-13,incidence_per_100k
236,2.394437399564803,2.394437399564803,0.00011757182441854202,0.987362296716437,9.695575221238938,subseasonal,JP-13,incidence_per_100k
237,2.3912119933712996,2.3912119933712996,0.00011725528953622414,0.9874795520059733,2.0892448512585813,high_frequency,JP-13,incidence_per_100k
238,2.3866255482874665,2.3866255482874665,0.00011680591975999879,0.9875963579257333,10.014625228519195,subseasonal,JP-13,incidence_per_100k
239,2.386059382393842,2.386059382393842,0.00011675050789701767,0.9877131084336304,2.1947115384615383,high_frequency,JP-13,incidence_per_100k
