prefecture_code,target_variable,frequency_band,model_name,split,selected_alpha,n_observations,mae,rmse,nrmse_std,r2,pearson_correlation
JP-08,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.008944041569374239,0.011313848593942267,0.9530990457771347,0.09160220893871529,0.31663877372739285
JP-09,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.011404481180246204,0.014442049038181904,0.9960774370714701,0.007829739357131493,0.10489975873952967
JP-10,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4359,0.00959479151010867,0.011825227601648539,0.9602167456027867,0.07798380146399331,0.2815006083112546
JP-11,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.006239679854421103,0.008219166404227374,0.944966756915469,0.10703782832466069,0.3287167821539546
JP-13,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.007012950863538666,0.009136220944055013,0.9568361827008678,0.08446451947443168,0.29066287171550803
JP-14,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.004336597223186799,0.005386699894096335,1.004652484468006,-0.009326614547737533,0.2698974871207395
JP-15,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.0072453316607396226,0.008855821639350678,1.0280868915981132,-0.05696265667587053,-0.08746299677899026
JP-16,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.008189485737980154,0.01011910814965301,1.0077580773663126,-0.01557634249704698,0.02845710752018138
JP-17,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4361,0.009934945312077947,0.01244802787152334,0.9816679620178277,0.03632801234776473,0.19659391662738665
JP-18,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.010595701503948663,0.01302844911924963,1.0183992569678544,-0.037137046592677914,-0.056613757368825894
JP-19,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.013596831917259864,0.01720824846656266,0.9780048440284399,0.043506525056907,0.22156302414034715
JP-20,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.008575926068560146,0.010771288522358492,1.011049461609708,-0.022221013821280833,0.019189072045645728
JP-21,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.011392709932932258,0.014296095223336204,0.9520560631076991,0.09358925269986884,0.36311036479556785
JP-22,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.00781213920514441,0.009988226483618945,0.9022072713149794,0.1860220395863793,0.4575858354577666
JP-23,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.007075819424687508,0.008814771977387321,0.9561455031484418,0.08578577680901267,0.3046906150210654
JP-24,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.011167397731775436,0.014186925538273158,0.9828886098159519,0.0339299806940655,0.18684487316373738
JP-25,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.00802650154195722,0.00978774347319041,0.9963363017623156,0.007313973790592065,0.11293048725885732
JP-26,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.008476181851069464,0.010777829230918247,0.9968777819914101,0.006234687771886738,0.10050331410019803
JP-27,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.006304912781112966,0.008253230288707104,0.9885802597669721,0.022709069999065967,0.2061540424755097
JP-28,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.006582976577133285,0.008572615745339329,0.9530374292234307,0.09171965849919439,0.30483408768664516
JP-29,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.00987669206681138,0.012424752816920927,0.9808915222513503,0.03785182157542877,0.19740009415928572
JP-30,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4355,0.013119357931808951,0.016281736472118537,0.9632660612393704,0.07211849526438974,0.27952720106551643
JP-31,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.00953211745478885,0.012191893847276498,1.014186218022766,-0.0285736848273217,0.009125186174240305
JP-32,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.011425623661722065,0.014082395642945156,1.0150439624474552,-0.03031424570103103,-0.0324973263940676
JP-33,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.005226197963700082,0.006670040710620701,0.8812285867494811,0.22343617789551218,0.49954561507977535
JP-34,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.0075663945955127794,0.009566951049669745,1.0199944379544983,-0.04038865345811282,0.043063242155092996
JP-35,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.010623338127972908,0.013182306794543784,0.9442660943709918,0.10836154302135292,0.3433679669510293
JP-36,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.011263505238373593,0.014166929249372455,1.0182800601267228,-0.036894280851682115,-0.04496100349190683
JP-37,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4364,0.011029840372558705,0.014113165262257778,0.9759460034350227,0.04752939837920689,0.2255104086756244
JP-38,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.011463068721436334,0.014449280039878477,0.9652221270307519,0.06834624549023105,0.2644929422860433
JP-39,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4363,0.008904233480217493,0.011039653550403762,0.985674529692229,0.02844572151600344,0.17110145237074922
JP-40,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.0051642951426957755,0.006506770164148483,0.9776433435578552,0.044213492797017584,0.2872492312723353
JP-41,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.010227833145888406,0.012780329211992916,0.9731331059420084,0.05301195811965975,0.230585982331296
JP-42,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.008261329752639537,0.010382382445612227,0.9296727821305266,0.1357085181656862,0.3716784825997492
JP-43,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4355,0.008351115260598632,0.010560016416472286,0.9858559798137867,0.028087987065398723,0.1677263765110589
JP-44,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4355,0.010031080356319153,0.012490761376206569,0.9910125180482707,0.017894189071625766,0.13642927979389885
JP-45,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.012973455719604605,0.016058634970073586,0.972245563891147,0.05473856349398565,0.2569781850556681
JP-46,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4353,0.00864781681777262,0.010849178579536082,0.9491344252733215,0.09914384276108168,0.3460342162283504
JP-47,incidence_per_100k,seasonal_subannual,ridge,train,1000.0,4361,0.005872893459915252,0.007385287435120753,1.12387011862683,-0.26308404354228476,-0.039311345633746185
JP-01,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.012518363399282691,0.015092896035401973,1.0427081691682762,-0.08724032605025855,-0.3003126135965468
JP-02,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.020874338350865287,0.026553851234031364,0.9901836903140554,0.01953625943603876,0.18304782010903026
JP-03,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.014915169389968582,0.01832068329794762,0.9857277648476344,0.02834077360848697,0.2064856905557314
JP-04,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.01030162350181755,0.012611261596961408,1.0305621412668688,-0.06205832701255343,-0.13573312993851455
JP-05,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.016481994682953117,0.020459942921725167,1.0448010501054235,-0.09160923430139545,-0.5251415304648045
JP-06,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.0136680935887945,0.016817430805292587,1.0516789759217466,-0.1060286683958136,-0.29923413477391797
JP-07,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.01123206333994002,0.013987272115358896,1.0707245806832628,-0.14645112767934898,-0.45894852302713585
JP-08,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.01203966434375848,0.015184600414888663,1.0225949607522065,-0.04570045375580678,-0.09400912867428338
JP-09,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.014193704119400795,0.017140634333192892,1.0072788577782572,-0.014610697327070543,0.016569441379256502
JP-10,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.011939229532714321,0.015195343753854413,0.9852716168242964,0.029239841080436757,0.18118478253574166
JP-11,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.010144633938035654,0.012977596746428947,1.0367252433616192,-0.07479923022320878,-0.08340362197840309
JP-13,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.008884511552864184,0.010865680292094757,1.0697287591532367,-0.14431961815952343,-0.051900573732205
JP-14,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.005239643747408192,0.006749718424914499,1.1704855147077786,-0.37003634014073317,-0.09038381169809699
JP-15,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.008945475429580718,0.01106602877642136,1.0605896520302442,-0.12485040999363473,-0.3338564647514013
JP-16,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.014022478737977974,0.016245278770509783,0.9921148434419513,0.0157081374221526,0.16263019219605032
JP-17,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.008942015007549271,0.01151019361129857,0.9975550960764025,0.004883830291999347,0.09458774339425824
JP-18,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.012512611266678868,0.015022774386964841,1.0198084801749856,-0.04000933623681391,-0.13226561188932096
JP-19,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.011438132973311832,0.01475594799078665,1.0391750727169513,-0.07988483175628103,-0.15325348397536373
JP-20,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.009351620282837939,0.01146802317799122,1.0253050186900914,-0.0512503813510885,-0.09211991801435805
JP-21,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.011249794546028972,0.013517718952849374,1.030684910388579,-0.062311384502712786,0.004835390779068069
JP-22,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.011656190418429486,0.013516691475193635,1.0174170651336967,-0.035137484425264764,0.12100250194671382
JP-23,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.008082798496301275,0.010035309578558067,1.0676418743606577,-0.13985917188833819,0.0942027134115511
JP-24,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.015227368426790218,0.019419412141709124,0.9920125765707746,0.015911047925413313,0.13332671253792983
JP-25,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.006450398553713062,0.008002382396580694,0.9063099143102947,0.17860233922286617,0.49418256834842356
JP-26,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.010907979713753055,0.013187504913473909,1.0214215896766432,-0.04330206385756097,-0.0069406781956445045
JP-27,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.008168210944583818,0.009690467501293787,1.119761953927057,-0.2538668334625407,-0.0038619370690203335
JP-28,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.006999741874835639,0.008606786970425832,1.1326594120305191,-0.28291734366132126,-0.08139466913256489
JP-29,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.016354201856034957,0.019692718846740023,1.0074644174149456,-0.01498455235723628,0.005394455605504621
JP-30,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.013977842944331355,0.01764545229033534,0.9755087695460787,0.048382640538695676,0.2354765994861078
JP-31,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.007518533132409161,0.009578303586081794,0.9965155843664488,0.006956690114794939,0.15889584802059403
JP-32,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.005873579264827377,0.007272906309837126,0.9310670194794498,0.13311420523765405,0.37035884030938643
JP-33,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.004254930521085973,0.005039960923437452,1.313443561320148,-0.7251339887733537,0.021393403698254626
JP-34,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.00762353497515536,0.009641855768509604,1.0253293882163592,-0.05130035434013358,0.015808460211758395
JP-35,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.017017813580216364,0.021938470962164724,1.0070156725399657,-0.014080564741119739,0.05318381127101539
JP-36,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.012868730380620492,0.016341729196715674,1.101234727515577,-0.21271792508630694,-0.555625534059148
JP-37,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.010193529817250739,0.012679632296951342,0.976758963915397,0.0459419264109201,0.22103640921380285
JP-38,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.013861327968047413,0.016853590792910007,0.975245985997296,0.04889526679616174,0.22241986900034647
JP-39,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.011115735469788507,0.013715413427833114,0.9730529904520121,0.05316787777239662,0.25397598829386525
JP-40,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.006836170165988706,0.008305963652520188,0.9970293075973188,0.005932559792010905,0.2324278166438067
JP-41,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.017552414688264222,0.021311689336072623,1.0619050579392408,-0.12764235207694252,-0.26159933502828475
JP-42,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.0105335283224683,0.012396030463679732,0.96000741146074,0.07838576994044943,0.2827806898273638
JP-43,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.011379574877179251,0.013208005301844194,1.0250261815149546,-0.05067867279112859,-0.1387903460309402
JP-44,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.0179813573428249,0.021164096359158925,1.016413393975034,-0.033096187451847614,-0.13343356584458285
JP-45,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.01455050101440389,0.0171623228564204,0.9693771241008677,0.060307991269930694,0.2775599275768286
JP-46,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.009394036299138446,0.01142322749780308,1.0143572830250631,-0.028920697625987923,0.01620645830590409
JP-47,incidence_per_100k,seasonal_subannual,ridge,validation,1000.0,365,0.007512509741727255,0.009059057492924466,1.1126090380484592,-0.23789887154711797,-0.10758187339512668
JP-01,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.011985321604294675,0.014480940613690345,1.0004306025641716,-0.000861390546911478,6.829531648159743e-17
JP-02,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.020973365404918037,0.026874924065888074,1.0021563822865107,-0.0043174145575872735,
JP-03,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.015129263799743,0.018586136233484752,1.000010219522705,-2.0439149848394678e-05,2.454844269429833e-17
JP-04,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.009950172790955052,0.012238703626402003,1.0001175947848382,-0.00023520339820981562,8.699635553566363e-17
JP-05,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.015715393574366028,0.01958296110186729,1.0000173706095268,-3.474152079219195e-05,-8.542977006867957e-17
JP-06,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.013042759746970741,0.01599801845256097,1.0004369786181386,-0.0008741481865901513,-4.755332803700132e-18
JP-07,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.010591258576778428,0.013063763115877052,1.0000300393837032,-6.007966977072954e-05,-4.656848506515839e-17
JP-08,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.01135202748054329,0.014851847573354062,1.000185982601183,-0.0003719997918942841,2.048413577044691e-17
JP-09,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.014069487893702878,0.01703490047988704,1.001065349403006,-0.0021318337753621908,-2.234344868219443e-17
JP-10,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.012083291151135897,0.015433107541689788,1.0006883073222266,-0.001377088411423033,9.86126915043472e-18
JP-11,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.009684329703298836,0.01251883987364707,1.00007709965123,-0.000154205246816419,
JP-13,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.0087013991074598,0.010376528408823514,1.0215716421515604,-0.04360862004823596,4.9909459238116053e-17
JP-14,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.00469080091692827,0.005771701170771452,1.0008851022100953,-0.0017709878261129575,
JP-15,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.00838349591299859,0.010434374127130039,1.0000506458311464,-0.00010129422729310278,4.9194521094629134e-17
JP-16,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.014145821426578272,0.016403340264795858,1.0017678113517725,-0.0035387478605204414,9.287998760036155e-18
JP-17,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.009068736336572078,0.011539615864126255,1.00010503739255,-0.0002100858179534537,-2.6361591629766303e-17
JP-18,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.01227771026313964,0.014744187159981808,1.0008968191709937,-0.0017944426266125468,-1.16147098782931e-17
JP-19,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.011184053668189232,0.014403706132669624,1.0143687397892895,-0.02894394026171132,-8.032860736235138e-18
JP-20,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.009153934522836651,0.01118964218387414,1.000416210397137,-0.000832594025368838,
JP-21,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.010998677180569636,0.013164723638782608,1.003770092517639,-0.007554398632869663,1.15960445393421e-17
JP-22,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.011806627482962354,0.013599315339952485,1.0236362593904589,-0.04783119153889115,-7.154775379823747e-17
JP-23,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.007545761633417073,0.00940589448500177,1.0006793252758601,-0.0013591120345504137,-9.708082192581622e-17
JP-24,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.015220082968154667,0.01957761674448682,1.0000942298402768,-0.00018846855981657917,-3.787416692030405e-17
JP-25,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.007386356863676808,0.008858483892446778,1.0032676994932215,-0.006546076846420945,2.153053458401149e-17
JP-26,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.01069464518362091,0.012960243341136343,1.0038193307192056,-0.007653248725554063,
JP-27,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.007015081726419802,0.008674732150224693,1.00239075370023,-0.004787223103714711,
JP-28,incidence_per_100k,seasonal_subannual,prefecture_mean_baseline,validation,,365,0.0063908736651191135,0.007599232720286131,1.0000645414390352,-0.00012908704366765278,
