component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
222,5.114750095246208,5.114750095246208,0.0024414996301279604,0.719574398310471,11.556962025316455,subseasonal,JP-13,c2w_event
223,5.106108199983077,5.106108199983077,0.002433256271575774,0.7220076545820467,2.765270065623423,high_frequency,JP-13,c2w_event
224,5.103972807489352,5.103972807489352,0.002431221504394842,0.7244388760864415,2.765270065623423,high_frequency,JP-13,c2w_event
225,5.1022974301224275,5.1022974301224275,0.002429625671062429,0.726868501757504,2.765270065623423,high_frequency,JP-13,c2w_event
226,5.099218576798693,5.099218576798693,0.0024266943624795976,0.7292951961199835,5.153339604891816,high_frequency,JP-13,c2w_event
227,5.088687937254174,5.088687937254174,0.0024166817473407504,0.7317118778673243,2.765270065623423,high_frequency,JP-13,c2w_event
228,5.080291563708761,5.080291563708761,0.0024087132405310697,0.7341205911078553,9.627416520210895,subseasonal,JP-13,c2w_event
229,5.078527201680206,5.078527201680206,0.002407040460868482,0.7365276315687238,2.3561290322580644,high_frequency,JP-13,c2w_event
230,5.073394874874245,5.073394874874245,0.0024021778400746853,0.7389298094087985,2.0341626438915705,high_frequency,JP-13,c2w_event
231,5.061129319158968,5.061129319158968,0.0023905767601727036,0.7413203861689712,2.3561290322580644,high_frequency,JP-13,c2w_event
232,5.048258712149451,5.048258712149451,0.0023784336000739928,0.7436988197690452,9.510416666666666,subseasonal,JP-13,c2w_event
233,5.041002598944266,5.041002598944266,0.0023716012321570554,0.7460704210012022,9.510416666666666,subseasonal,JP-13,c2w_event
234,5.038345641782015,5.038345641782015,0.0023691018951062827,0.7484395228963086,56.47422680412371,seasonal_subannual,JP-13,c2w_event
235,5.025898035035425,5.025898035035425,0.0023574102714487115,0.7507969331677573,30.433333333333334,seasonal_subannual,JP-13,c2w_event
236,5.006611986006999,5.006611986006999,0.002339352643810448,0.7531362858115678,3.1284980011422046,high_frequency,JP-13,c2w_event
237,5.004710140473406,5.004710140473406,0.002337575696701571,0.7554738615082693,3.1284980011422046,high_frequency,JP-13,c2w_event
238,4.992829719332715,4.992829719332715,0.0023264907705321507,0.7578003522788015,7.859397417503587,subseasonal,JP-13,c2w_event
239,4.988528641290658,4.988528641290658,0.0023224841815191063,0.7601228364603206,7.859397417503587,subseasonal,JP-13,c2w_event
240,4.979457408789884,4.979457408789884,0.0023140453649978967,0.7624368818253185,2.008064516129032,high_frequency,JP-13,c2w_event
241,4.977458378680093,4.977458378680093,0.0023121877658882554,0.7647490695912068,2.257107540173053,high_frequency,JP-13,c2w_event
242,4.967188980555528,4.967188980555528,0.0023026566839526143,0.7670517262751594,16.54984894259819,subseasonal,JP-13,c2w_event
243,4.961025847086911,4.961025847086911,0.002296946099436715,0.7693486723745961,2.117510630073444,high_frequency,JP-13,c2w_event
244,4.937693899319948,4.937693899319948,0.0022753916046086265,0.7716240639792048,2.113425925925926,high_frequency,JP-13,c2w_event
245,4.923755025170724,4.923755025170724,0.002262563093597196,0.773886627072802,4.512355848434926,high_frequency,JP-13,c2w_event
246,4.915280021065709,4.915280021065709,0.0022547809319167257,0.7761414080047188,18.696245733788395,subseasonal,JP-13,c2w_event
247,4.914761383303297,4.914761383303297,0.0022543051287736197,0.7783957131334924,16.54984894259819,subseasonal,JP-13,c2w_event
248,4.9115351826966185,4.9115351826966185,0.0022513465096469162,0.7806470596431393,2.9231590181430094,high_frequency,JP-13,c2w_event
249,4.909840632699148,4.909840632699148,0.0022497932840413975,0.7828968529271807,4.512355848434926,high_frequency,JP-13,c2w_event
250,4.908430929250411,4.908430929250411,0.0022485015573702333,0.7851453544845509,19.288732394366196,subseasonal,JP-13,c2w_event
251,4.9013872411654935,4.9013872411654935,0.0022420529060065224,0.7873874073905575,19.288732394366196,subseasonal,JP-13,c2w_event
252,4.897415161859196,4.897415161859196,0.002238420463612537,0.78962582785417,6.203850509626274,high_frequency,JP-13,c2w_event
253,4.891079698577867,4.891079698577867,0.0022326328154774204,0.7918584606696475,3.1374570446735395,high_frequency,JP-13,c2w_event
254,4.889611883833991,4.889611883833991,0.0022312929887569385,0.7940897536584044,3.543337645536869,high_frequency,JP-13,c2w_event
255,4.888778717691727,4.888778717691727,0.0022305326505418165,0.7963202863089462,3.543337645536869,high_frequency,JP-13,c2w_event
256,4.883114050587386,4.883114050587386,0.0022253665731258934,0.7985456528820721,2.113425925925926,high_frequency,JP-13,c2w_event
257,4.852462212049682,4.852462212049682,0.002197516520706495,0.8007431694027787,7.207894736842104,subseasonal,JP-13,c2w_event
258,4.85205776610548,4.85205776610548,0.002197150216110546,0.8029403196188892,7.207894736842104,subseasonal,JP-13,c2w_event
259,4.842729022136395,4.842729022136395,0.0021887096949922656,0.8051290293138815,3.7597803706245707,high_frequency,JP-13,c2w_event
260,4.841287503823525,4.841287503823525,0.002187406877711415,0.807316436191593,3.7597803706245707,high_frequency,JP-13,c2w_event
261,4.837456443811582,4.837456443811582,0.0021839463225174233,0.8095003825141104,3.7597803706245707,high_frequency,JP-13,c2w_event
262,4.831184584965397,4.831184584965397,0.0021782869336451033,0.8116786694477555,5.7361256544502615,high_frequency,JP-13,c2w_event
263,4.826495092689362,4.826495092689362,0.0021740601847647684,0.8138527296325202,3.7597803706245707,high_frequency,JP-13,c2w_event
264,4.819064774062816,4.819064774062816,0.0021673714695859166,0.8160201011021061,5.7361256544502615,high_frequency,JP-13,c2w_event
265,4.8180950566335055,4.8180950566335055,0.0021664992976907346,0.8181866003997968,2.454301075268817,high_frequency,JP-13,c2w_event
266,4.807810100474863,4.807810100474863,0.0021572597258262354,0.8203438601256231,2.454301075268817,high_frequency,JP-13,c2w_event
267,4.807159548122477,4.807159548122477,0.0021566759609057485,0.8225005360865288,2.454301075268817,high_frequency,JP-13,c2w_event
268,4.798116197471506,4.798116197471506,0.0021485692062005062,0.8246491052927294,2.9231590181430094,high_frequency,JP-13,c2w_event
269,4.796985076234597,4.796985076234597,0.002147556306263877,0.8267966615989932,2.9231590181430094,high_frequency,JP-13,c2w_event
270,4.77225289585926,4.77225289585926,0.0021254687542731766,0.8289221303532665,2.7172619047619047,high_frequency,JP-13,c2w_event
271,4.755699281708703,4.755699281708703,0.0021107490114834044,0.8310328793647499,2.0021929824561404,high_frequency,JP-13,c2w_event
272,4.750335372021017,4.750335372021017,0.0021059903076690676,0.833138869672419,3.278276481149012,high_frequency,JP-13,c2w_event
273,4.747357152742614,4.747357152742614,0.002103350437302516,0.8352422201097215,2.0021929824561404,high_frequency,JP-13,c2w_event
274,4.72974321051282,4.72974321051282,0.002087771426728149,0.8373299915364496,6.498220640569395,high_frequency,JP-13,c2w_event
275,4.722450954082962,4.722450954082962,0.002081338592040978,0.8394113301284906,6.498220640569395,high_frequency,JP-13,c2w_event
276,4.717207477270579,4.717207477270579,0.002076719214523328,0.8414880493430139,304.3333333333333,annual,JP-13,c2w_event
277,4.7171242083455285,4.7171242083455285,0.0020766458979896807,0.8435646952410036,2.2044265593561367,high_frequency,JP-13,c2w_event
278,4.714485300648277,4.714485300648277,0.0020743230657982894,0.8456390183068019,304.3333333333333,annual,JP-13,c2w_event
279,4.70891678974265,4.70891678974265,0.0020694257893345987,0.8477084440961364,2.616045845272206,high_frequency,JP-13,c2w_event
280,4.7013358498899676,4.7013358498899676,0.0020627679676584808,0.8497712120637949,2.9091874668082847,high_frequency,JP-13,c2w_event
281,4.694819739569752,4.694819739569752,0.0020570538858659627,0.8518282659496609,79.39130434782608,seasonal_subannual,JP-13,c2w_event
282,4.681331559293835,4.681331559293835,0.002045251065612735,0.8538735170152736,2.9091874668082847,high_frequency,JP-13,c2w_event
283,4.679950577761938,4.679950577761938,0.0020440445553237792,0.8559175615705974,2.9091874668082847,high_frequency,JP-13,c2w_event
284,4.674411651952456,4.674411651952456,0.0020392089866457194,0.8579567705572431,10.239252336448597,subseasonal,JP-13,c2w_event
285,4.672701378005853,4.672701378005853,0.0020377170478784695,0.8599944876051215,10.239252336448597,subseasonal,JP-13,c2w_event
286,4.665107312941862,4.665107312941862,0.0020310990425817673,0.8620255866477033,2.0184229918938836,high_frequency,JP-13,c2w_event
287,4.653726846276386,4.653726846276386,0.0020212014521468554,0.8640467880998502,2.3440308087291397,high_frequency,JP-13,c2w_event
288,4.6520887159913915,4.6520887159913915,0.002019778760751697,0.8660665668606019,2.3440308087291397,high_frequency,JP-13,c2w_event
289,4.650623019116614,4.650623019116614,0.0020185062497375013,0.8680850731103394,2.3440308087291397,high_frequency,JP-13,c2w_event
290,4.645218779380001,4.645218779380001,0.0020138177795897927,0.8700988908899292,14.046153846153846,subseasonal,JP-13,c2w_event
291,4.631221198478308,4.631221198478308,0.0020016994670307843,0.87210059035696,2.6553562772661174,high_frequency,JP-13,c2w_event
292,4.629636908977054,4.629636908977054,0.0020003301828243223,0.8741009205397843,2.019911504424779,high_frequency,JP-13,c2w_event
293,4.627913289968916,4.627913289968916,0.001998841009749969,0.8760997615495343,2.6553562772661174,high_frequency,JP-13,c2w_event
294,4.619461008856082,4.619461008856082,0.0019915464313897953,0.878091307980924,3.739249146757679,high_frequency,JP-13,c2w_event
295,4.618110782155165,4.618110782155165,0.001990382379492094,0.8800816903604162,3.739249146757679,high_frequency,JP-13,c2w_event
296,4.611292887625407,4.611292887625407,0.0019845097615925956,0.8820662001220088,5.105312208760484,high_frequency,JP-13,c2w_event
297,4.610404336731548,4.610404336731548,0.001983745044158009,0.8840499451661668,5.105312208760484,high_frequency,JP-13,c2w_event
298,4.6092094245936,4.6092094245936,0.00198271689405156,0.8860326620602184,2.1499215070643642,high_frequency,JP-13,c2w_event
299,4.608283043614156,4.608283043614156,0.001981919982273612,0.888014582042492,51.67924528301887,seasonal_subannual,JP-13,c2w_event
300,4.605975335078563,4.605975335078563,0.0019799354911201193,0.889994517533612,51.67924528301887,seasonal_subannual,JP-13,c2w_event
301,4.6030933793114395,4.6030933793114395,0.001977458577569837,0.8919719761111818,2.1499215070643642,high_frequency,JP-13,c2w_event
302,4.590036112560042,4.590036112560042,0.0019662558576393186,0.8939382319688212,2.5408163265306123,high_frequency,JP-13,c2w_event
303,4.587984591619838,4.587984591619838,0.001964498610633789,0.8959027305794549,2.5408163265306123,high_frequency,JP-13,c2w_event
304,4.569610919978244,4.569610919978244,0.0019487955165641074,0.897851526096019,2.0273871206513694,high_frequency,JP-13,c2w_event
305,4.569001367665118,4.569001367665118,0.0019482756414116395,0.8997998017374307,2.954692556634304,high_frequency,JP-13,c2w_event
306,4.567048494394954,4.567048494394954,0.0019466105413117327,0.9017464122787424,2.954692556634304,high_frequency,JP-13,c2w_event
307,4.566372783260875,4.566372783260875,0.001946034567961332,0.9036924468467038,2.954692556634304,high_frequency,JP-13,c2w_event
308,4.547977628063402,4.547977628063402,0.0019303873546771073,0.9056228342013809,5.670807453416149,high_frequency,JP-13,c2w_event
309,4.536397496722531,4.536397496722531,0.0019205695052048942,0.9075434037065858,4.253105590062112,high_frequency,JP-13,c2w_event
310,4.530819131853985,4.530819131853985,0.0019158489972537654,0.9094592527038395,2.211546225272507,high_frequency,JP-13,c2w_event
311,4.525042728359462,4.525042728359462,0.001910967026922897,0.9113702197307625,2.211546225272507,high_frequency,JP-13,c2w_event
312,4.517309412030947,4.517309412030947,0.0019044409075150146,0.9132746606382774,3.296028880866426,high_frequency,JP-13,c2w_event
313,4.512662321333477,4.512662321333477,0.0019005246128215442,0.915175185251099,3.296028880866426,high_frequency,JP-13,c2w_event
314,4.502998063630076,4.502998063630076,0.0018923930528283914,0.9170675783039274,10.804733727810651,subseasonal,JP-13,c2w_event
315,4.493170898320133,4.493170898320133,0.0018841422978544986,0.9189517206017819,10.804733727810651,subseasonal,JP-13,c2w_event
316,4.475353412769958,4.475353412769958,0.0018692289471947466,0.9208209495489766,2.083682008368201,high_frequency,JP-13,c2w_event
317,4.470666804704763,4.470666804704763,0.0018653160689397195,0.9226862656179163,32.80239520958084,seasonal_subannual,JP-13,c2w_event
318,4.466955116246355,4.466955116246355,0.0018622200663144647,0.9245484856842308,2.0273871206513694,high_frequency,JP-13,c2w_event
319,4.465622291246194,4.465622291246194,0.0018611089545566876,0.9264095946387875,32.80239520958084,seasonal_subannual,JP-13,c2w_event
320,4.463839254797448,4.463839254797448,0.0018596230417798076,0.9282692176805672,2.083682008368201,high_frequency,JP-13,c2w_event
321,4.442657728215307,4.442657728215307,0.0018420165833010914,0.9301112342638683,2.083682008368201,high_frequency,JP-13,c2w_event
322,4.438382787561551,4.438382787561551,0.0018384733335438772,0.9319497075974122,2.083682008368201,high_frequency,JP-13,c2w_event
323,4.435990839250267,4.435990839250267,0.0018364922749334845,0.9337861998723457,7.524725274725274,subseasonal,JP-13,c2w_event
324,4.434400229675954,4.434400229675954,0.00183517549201588,0.9356213753643615,2.221411192214112,high_frequency,JP-13,c2w_event
325,4.433357800430736,4.433357800430736,0.0018343127752347228,0.9374556881395962,7.524725274725274,subseasonal,JP-13,c2w_event
326,4.394829498809079,4.394829498809079,0.0018025689522727449,0.9392582570918689,12.680555555555555,subseasonal,JP-13,c2w_event
327,4.393450012389845,4.393450012389845,0.0018014375185598068,0.9410596946104287,12.680555555555555,subseasonal,JP-13,c2w_event
328,4.390965960631055,4.390965960631055,0.0017994010328903972,0.9428590956433192,3.6063199473337724,high_frequency,JP-13,c2w_event
329,4.385972810454286,4.385972810454286,0.0017953110120433285,0.9446544066553625,3.6063199473337724,high_frequency,JP-13,c2w_event
330,4.369810679169597,4.369810679169597,0.0017821040944269394,0.9464365107497894,30.433333333333334,seasonal_subannual,JP-13,c2w_event
331,4.3530047290579095,4.3530047290579095,0.0017684227877928626,0.9482049335375823,5.429137760158572,high_frequency,JP-13,c2w_event
332,4.342365284687026,4.342365284687026,0.0017597887322123224,0.9499647222697946,5.429137760158572,high_frequency,JP-13,c2w_event
333,4.33249781444113,4.33249781444113,0.00175180002913086,0.9517165222989254,5.429137760158572,high_frequency,JP-13,c2w_event
334,4.33111009276558,4.33111009276558,0.0017506779874620505,0.9534672002863875,6.804968944099379,high_frequency,JP-13,c2w_event
335,4.311383675956575,4.311383675956575,0.0017347670743168297,0.9552019673607044,2.285356695869837,high_frequency,JP-13,c2w_event
336,4.307237729184115,4.307237729184115,0.001731432277714151,0.9569333996384185,2.285356695869837,high_frequency,JP-13,c2w_event
337,4.306219767543922,4.306219767543922,0.0017306139697980433,0.9586640136082165,4.417741935483871,high_frequency,JP-13,c2w_event
338,4.30464131153899,4.30464131153899,0.0017293454802620736,0.9603933590884786,4.134339622641509,high_frequency,JP-13,c2w_event
339,4.299487858067294,4.299487858067294,0.0017252072647380389,0.9621185663532166,4.417741935483871,high_frequency,JP-13,c2w_event
340,4.296988906658841,4.296988906658841,0.0017232023951422439,0.9638417687483588,4.417741935483871,high_frequency,JP-13,c2w_event
341,4.294010473610227,4.294010473610227,0.0017208143674731055,0.9655625831158319,4.417741935483871,high_frequency,JP-13,c2w_event
342,4.193480317381721,4.193480317381721,0.0016411831238700794,0.967203766239702,107.41176470588233,seasonal_subannual,JP-13,c2w_event
343,4.167534284875403,4.167534284875403,0.00162093719231096,0.9688247034320129,219.12,semiannual,JP-13,c2w_event
344,4.151806863888866,4.151806863888866,0.001608726106862781,0.9704334295388757,2.551467163483931,high_frequency,JP-13,c2w_event
345,4.1502678446386305,4.1502678446386305,0.001607533661431767,0.9720409632003074,4.115702479338843,high_frequency,JP-13,c2w_event
346,4.1486375385254,4.1486375385254,0.001606270968367904,0.9736472341686753,4.115702479338843,high_frequency,JP-13,c2w_event
347,4.145636271600154,4.145636271600154,0.0016039477458149156,0.9752511819144902,2.551467163483931,high_frequency,JP-13,c2w_event
348,4.135167304406858,4.135167304406858,0.0015958570821685003,0.9768470389966587,3.5228295819935687,high_frequency,JP-13,c2w_event
349,4.134630966964836,4.134630966964836,0.0015954431388693023,0.978442482135528,3.5228295819935687,high_frequency,JP-13,c2w_event
350,4.116568182841473,4.116568182841473,0.0015815337007916701,0.9800240158363196,3.5228295819935687,high_frequency,JP-13,c2w_event
351,4.114822517070143,4.114822517070143,0.001580192659541528,0.9816042084958612,2.839813374805599,high_frequency,JP-13,c2w_event
352,4.023524670219074,4.023524670219074,0.001510849348750491,0.9831150578446116,6.8560700876095115,high_frequency,JP-13,c2w_event
353,4.020964987523288,4.020964987523288,0.0015089276183750029,0.9846239854629866,6.8560700876095115,high_frequency,JP-13,c2w_event
354,3.888155504836256,3.888155504836256,0.0014108962416974785,0.986034881704684,96.10526315789474,seasonal_subannual,JP-13,c2w_event
355,3.8817241175264767,3.8817241175264767,0.00140623258278924,0.9874411142874733,96.10526315789474,seasonal_subannual,JP-13,c2w_event
356,3.8605053313000077,3.8605053313000077,0.0013909007384970398,0.9888320150259703,4.670076726342711,high_frequency,JP-13,c2w_event
357,3.8581663802900956,3.8581663802900956,0.001389215848623498,0.9902212308745938,4.670076726342711,high_frequency,JP-13,c2w_event
358,3.818764214888463,3.818764214888463,0.0013609855463287631,0.9915822164209226,10.657587548638132,subseasonal,JP-13,c2w_event
359,3.81248051726003,3.81248051726003,0.0013565102841332061,0.9929387267050558,10.657587548638132,subseasonal,JP-13,c2w_event
360,3.574948110624749,3.574948110624749,0.0011927441897955635,0.9941314708948513,2.601139601139601,high_frequency,JP-13,c2w_event
361,3.565643387605317,3.565643387605317,0.0011865434220787233,0.99531801431693,2.601139601139601,high_frequency,JP-13,c2w_event
362,3.547874955953243,3.547874955953243,0.001174747242471323,0.9964927615594014,3.7910034602076124,high_frequency,JP-13,c2w_event
363,3.5449378534692966,3.5449378534692966,0.0011728030223947274,0.9976655645817961,3.7910034602076124,high_frequency,JP-13,c2w_event
364,3.5383414318742377,3.5383414318742377,0.0011684423787697463,0.9988340069605659,39.98540145985402,seasonal_subannual,JP-13,c2w_event
365,3.5346308742966124,3.5346308742966124,0.0011659930394335824,0.9999999999999994,39.98540145985402,seasonal_subannual,JP-13,c2w_event
